Date,Open,High,Low,Close
2017-06-09,210.59,211.39,208.75,210.01
2017-06-12,209.76,210.01,209.12,209.96
2017-06-13,210.50,211.04,210.15,210.99
2017-06-14,211.26,211.27,209.90,210.72
2017-06-15,209.38,210.44,209.10,210.32
2017-06-16,210.48,210.53,209.49,210.36
2017-06-19,211.19,212.17,211.09,212.11
2017-06-20,211.76,211.77,210.67,210.68
2017-06-21,211.07,211.19,210.16,210.63
2017-06-22,210.64,211.13,210.36,210.54
2017-06-23,210.60,211.12,210.22,210.79
2017-06-26,211.45,211.87,210.72,210.93
2017-06-27,210.71,211.00,209.21,209.23
2017-06-28,210.24,211.30,210.01,211.10
2017-06-29,211.25,211.30,208.04,209.24
2017-06-30,210.05,210.42,209.44,209.63
2017-07-03,210.57,211.00,209.99,209.99
2017-07-05,210.35,210.68,209.55,210.48
2017-07-06,209.71,209.83,208.37,208.55
2017-07-07,209.12,210.05,208.56,209.90
2017-07-10,209.90,210.50,209.60,210.13
2017-07-11,210.13,210.28,208.81,209.97
2017-07-12,210.93,211.71,210.93,211.55
2017-07-13,211.56,212.02,211.33,211.91
2017-07-14,211.91,213.25,211.81,212.89
2017-07-17,212.82,213.20,212.69,212.87
2017-07-18,212.46,213.03,212.12,212.98
2017-07-19,213.29,214.14,213.28,214.13
2017-07-20,214.39,214.51,213.68,214.23
2017-07-21,213.66,214.06,213.43,214.04
2017-07-24,213.96,214.13,213.52,213.99
2017-07-25,214.73,214.84,214.28,214.51
2017-07-26,214.79,214.83,214.26,214.52
2017-07-27,214.97,215.01,213.00,214.32
2017-07-28,213.84,214.19,213.39,214.06
2017-07-31,214.46,214.56,213.73,213.94
2017-08-01,214.54,214.58,213.90,214.42
2017-08-02,214.55,214.66,213.60,214.52
2017-08-03,214.41,214.44,213.83,214.11
2017-08-04,214.59,214.83,214.12,214.50
2017-08-07,214.57,214.90,214.46,214.90
2017-08-08,214.58,215.80,214.00,214.37
2017-08-09,213.68,214.41,213.33,214.36
2017-08-10,213.53,213.66,211.28,211.33
2017-08-11,211.56,212.24,211.32,211.65
2017-08-14,212.92,213.96,212.89,213.74
2017-08-15,214.13,214.14,213.41,213.72
2017-08-16,214.24,214.64,213.67,214.09
2017-08-17,213.48,213.80,210.75,210.75
2017-08-18,210.59,211.71,209.98,210.42
2017-08-21,210.36,210.85,209.66,210.59
2017-08-22,211.17,212.95,211.15,212.79
2017-08-23,211.83,212.45,211.68,212.03
2017-08-24,212.41,212.56,211.32,211.53
2017-08-25,212.32,212.94,211.88,212.03
2017-08-28,212.56,212.58,211.62,212.04
2017-08-29,210.73,212.54,210.61,212.28
2017-08-30,212.26,213.55,212.08,213.28
2017-08-31,213.90,214.81,213.32,214.57
2017-09-01,214.94,215.30,214.72,214.87
2017-09-05,214.37,214.59,212.37,213.33
2017-09-06,214.00,214.39,213.47,214.06
2017-09-07,214.36,214.38,213.62,214.03
2017-09-08,213.74,214.24,213.54,213.78
2017-09-11,215.04,216.14,215.03,216.06
2017-09-12,216.42,216.82,216.24,216.79
2017-09-13,216.50,216.93,216.39,216.89
2017-09-14,216.57,217.02,216.40,216.82
2017-09-15,216.68,217.20,216.57,217.11
2017-09-18,217.48,217.92,217.19,217.58
2017-09-19,217.82,217.88,217.47,217.79
2017-09-20,217.88,217.98,216.88,217.87
2017-09-21,217.71,217.80,217.11,217.29
2017-09-22,216.99,217.50,216.97,217.33
2017-09-25,217.08,217.43,216.15,216.89
2017-09-26,217.31,217.56,216.78,217.02
2017-09-27,217.71,218.25,216.83,217.86
2017-09-28,217.58,218.20,217.50,218.12
2017-09-29,218.12,218.97,217.93,218.89
2017-10-02,219.12,219.84,218.94,219.84
2017-10-03,219.84,220.34,219.76,220.31
2017-10-04,220.16,220.82,220.05,220.57
2017-10-05,220.90,221.90,220.61,221.88
2017-10-06,221.43,221.91,221.17,221.63
2017-10-09,221.85,221.91,221.00,221.26
2017-10-10,221.83,222.22,221.29,221.84
2017-10-11,221.75,222.19,221.58,222.19
2017-10-12,221.88,222.23,221.63,221.86
2017-10-13,222.30,222.41,221.86,222.13
2017-10-16,222.36,222.62,222.02,222.43
2017-10-17,222.38,222.63,222.16,222.58
2017-10-18,222.96,223.00,222.61,222.80
2017-10-19,222.03,222.90,221.61,222.86
2017-10-20,223.66,224.04,222.85,224.01
2017-10-23,224.34,224.36,223.06,223.14
2017-10-24,223.57,223.77,223.18,223.53
2017-10-25,223.20,223.32,221.30,222.43
2017-10-26,223.04,223.31,222.59,222.72
2017-10-27,223.46,224.69,222.72,224.54
2017-10-30,223.46,224.44,223.40,223.70
2017-10-31,224.07,224.30,223.75,224.05
2017-11-01,224.82,225.16,223.98,224.34
2017-11-02,224.28,224.57,223.21,224.43
2017-11-03,224.59,225.22,224.18,225.18
2017-11-06,225.05,225.66,224.98,225.53
2017-11-07,225.63,225.97,224.87,225.37
2017-11-08,225.20,225.85,224.92,225.76
2017-11-09,224.55,225.13,223.36,224.94
2017-11-10,224.55,225.04,224.24,224.87
2017-11-13,224.19,225.30,224.15,225.08
2017-11-14,224.28,224.66,223.50,224.55
2017-11-15,223.59,224.11,222.72,223.43
2017-11-16,224.37,225.70,224.33,225.33
2017-11-17,224.98,225.30,224.59,224.67
2017-11-20,224.91,225.24,224.67,225.05
2017-11-21,225.82,226.71,225.02,226.52
2017-11-22,226.53,226.66,226.16,226.32
2017-11-24,226.81,226.95,226.67,226.85
2017-11-27,226.89,227.19,226.53,226.73
2017-11-28,227.19,229.06,227.10,229.03
2017-11-29,229.16,229.69,228.45,228.89
2017-11-30,229.81,231.80,229.73,230.90
2017-12-01,230.68,231.16,227.19,230.42
2017-12-04,232.03,232.46,230.09,230.14
2017-12-05,229.31,231.02,229.18,229.31
2017-12-06,229.41,229.78,228.89,229.35
2017-12-07,230.08,230.39,229.09,230.08
2017-12-08,231.03,231.34,230.04,231.33
2017-12-11,232.03,232.09,231.31,232.03
2017-12-12,232.81,232.91,232.06,232.44
2017-12-13,232.68,233.12,232.33,232.41
2017-12-14,232.71,232.82,231.41,231.46
2017-12-15,232.46,233.85,232.41,233.39
2017-12-18,234.78,235.22,234.68,234.87
2017-12-19,235.12,235.16,233.90,233.97
2017-12-20,234.93,234.98,233.55,233.85
2017-12-21,234.47,235.04,234.08,234.33
2017-12-22,234.35,234.38,233.73,234.27
2017-12-26,233.86,234.21,233.72,233.99
2017-12-27,234.15,234.46,233.83,234.10
2017-12-28,234.60,234.63,234.21,234.58
2017-12-29,235.16,235.18,233.50,233.70
2018-01-02,234.56,235.40,234.17,235.37
2018-01-03,235.54,237.01,235.54,236.86
2018-01-04,237.50,238.34,236.92,237.86
2018-01-05,238.65,239.56,238.15,239.44
2018-01-08,239.35,240.04,239.06,239.88
2018-01-09,240.30,241.04,240.02,240.42
2018-01-10,239.67,240.32,239.00,240.05
2018-01-11,240.61,241.81,240.44,241.81
2018-01-12,242.07,243.55,241.77,243.38
2018-01-16,244.64,245.28,241.86,242.55
2018-01-17,243.48,245.25,242.55,244.86
2018-01-18,244.75,245.17,243.96,244.45
2018-01-19,245.03,245.56,244.45,245.56
2018-01-22,245.35,247.56,245.30,247.56
2018-01-23,247.60,248.37,247.28,248.09
2018-01-24,248.72,249.32,246.82,247.99
2018-01-25,248.85,248.94,247.31,248.09
2018-01-26,248.93,251.01,248.67,250.97
2018-01-29,250.40,250.84,249.15,249.30
2018-01-30,247.48,249.36,246.27,246.75
2018-01-31,247.60,248.09,245.80,246.87
2018-02-01,246.14,247.88,245.80,246.59
2018-02-02,245.27,245.41,241.18,241.22
2018-02-05,239.47,241.57,230.59,231.13
2018-02-06,227.64,236.18,226.55,235.69
2018-02-07,235.13,238.51,234.33,234.41
2018-02-08,234.70,234.84,225.58,225.61
2018-02-09,228.39,230.85,221.49,229.00
2018-02-12,231.04,233.83,229.14,232.37
2018-02-13,231.17,233.49,230.59,232.94
2018-02-14,231.46,236.45,231.46,236.09
2018-02-15,237.82,239.11,235.37,239.10
2018-02-16,238.48,241.11,238.43,239.17
2018-02-20,238.22,239.66,236.88,237.67
2018-02-21,238.11,240.58,236.39,236.49
2018-02-22,237.41,239.12,236.13,236.80
2018-02-23,238.01,240.57,237.54,240.57
2018-02-26,241.64,243.46,241.05,243.37
2018-02-27,243.55,244.26,240.27,240.33
2018-02-28,241.42,241.87,237.58,237.89
