Date,Open,High,Low,Close
2017-06-23,78.70,78.92,78.58,78.83
2017-06-26,79.04,79.28,78.96,79.06
2017-06-27,79.06,79.19,78.53,78.53
2017-06-28,78.88,79.32,78.88,79.15
2017-06-29,79.23,79.32,78.14,78.58
2017-06-30,78.90,79.13,78.68,78.83
2017-07-03,79.22,79.44,79.16,79.16
2017-07-05,79.27,79.27,78.81,79.04
2017-07-06,78.73,78.77,78.09,78.18
2017-07-07,78.28,78.75,78.26,78.68
2017-07-10,78.63,78.83,78.52,78.70
2017-07-11,78.64,78.73,78.19,78.63
2017-07-12,79.04,79.32,79.04,79.17
2017-07-13,79.26,79.44,79.15,79.40
2017-07-14,79.48,79.89,79.37,79.75
2017-07-17,79.72,79.99,79.68,79.84
2017-07-18,79.74,79.74,79.47,79.67
2017-07-19,79.84,80.24,79.76,80.24
2017-07-20,80.35,80.35,80.06,80.20
2017-07-21,80.06,80.23,79.99,80.22
2017-07-24,80.18,80.30,80.02,80.16
2017-07-25,80.41,80.63,80.29,80.47
2017-07-26,80.52,80.52,80.23,80.31
2017-07-27,80.32,80.35,79.77,80.23
2017-07-28,80.07,80.18,79.96,80.12
2017-07-31,80.31,80.35,79.96,80.09
2017-08-01,80.30,80.32,79.93,80.18
2017-08-02,80.06,80.06,79.62,79.92
2017-08-03,79.84,79.92,79.63,79.72
2017-08-04,79.88,79.91,79.68,79.83
2017-08-07,79.85,79.97,79.79,79.92
2017-08-08,79.86,80.28,79.58,79.72
2017-08-09,79.49,79.63,79.34,79.61
2017-08-10,79.30,79.36,78.45,78.47
2017-08-11,78.36,78.75,78.36,78.49
2017-08-14,78.89,79.38,78.89,79.23
2017-08-15,79.30,79.30,78.97,79.09
2017-08-16,79.27,79.45,79.17,79.29
2017-08-17,79.09,79.23,78.07,78.07
2017-08-18,77.98,78.34,77.74,77.90
2017-08-21,77.91,78.06,77.67,77.96
2017-08-22,78.15,78.77,78.05,78.70
2017-08-23,78.41,78.64,78.38,78.47
2017-08-24,78.64,78.78,78.35,78.37
2017-08-25,78.64,78.86,78.57,78.64
2017-08-28,78.80,78.81,78.38,78.55
2017-08-29,78.06,78.57,78.06,78.47
2017-08-30,78.42,78.94,78.35,78.85
2017-08-31,79.04,79.40,79.04,79.29
2017-09-01,79.48,79.72,79.44,79.61
2017-09-05,79.42,79.57,78.70,79.07
2017-09-06,79.32,79.44,79.19,79.35
2017-09-07,79.44,79.49,79.13,79.32
2017-09-08,79.15,79.49,79.09,79.38
2017-09-11,79.76,80.23,79.76,80.18
2017-09-12,80.29,80.51,80.21,80.50
2017-09-13,80.44,80.52,80.39,80.51
2017-09-14,80.35,80.60,80.28,80.50
